Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
DD5633006X,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09146724,-77.12646125,2022-04-11,09:30:00,2022,4,11
DD5610007Z,Maryland (State),NORBECK RD,E GUDE DR,OTHER,ROCKVILLE,CLEAR,DRY,,35,39.08397817,-77.15331233,2023-05-14,11:06:00,2023,5,14
DD5527004C,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07718707,-77.13944434,2022-10-23,03:25:00,2022,10,23
DD56490030,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,OTHER,ROCKVILLE,FOGGY,WET,FLASHING TRAFFIC SIGNAL,35,39.07450105,-77.13568919,2023-03-26,02:41:00,2023,3,26
MCP2861005D,County,MONTROSE RD,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05577333,-77.14929833,2022-06-14,16:55:00,2022,6,14
DD5610007M,Municipality,W GUDE DR,GAITHER RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.105674,-77.17119183,2023-02-28,07:34:00,2023,2,28
DD5527004M,Maryland (State),ROCKVILLE PIKE,RICHARD MONTGOMERY DR,SAME DIR REND RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08030023,-77.14412267,2023-04-04,17:00:00,2023,4,4
DD5607003P,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,SINGLE VEHICLE,ROCKVILLE,CLEAR,,NO CONTROLS,10,39.06621342,-77.12698233,2021-11-27,02:10:00,2021,11,27
MCP25830027,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.10588167,-77.189665,2022-03-30,17:06:00,2022,3,30
DD56330064,Maryland (State),NORBECK RD,AVERY RD,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,20,39.09306542,-77.12282944,2021-10-07,14:00:00,2021,10,7
DD5642002C,Maryland (State),W MONTGOMERY AVE,FALLSGROVE DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.09973567,-77.18488317,2021-11-27,19:08:00,2021,11,27
DD56370029,Maryland (State),W MONTGOMERY AVE,THOMAS ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08470742,-77.16155837,2021-03-11,13:58:00,2021,3,11
MCP2936005J,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.01614889,-77.16229993,2022-08-20,17:25:00,2022,8,20
MCP2401001L,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,40,39.11577833,-77.16628,2022-10-12,02:33:00,2022,10,12
DD5617002Q,Maryland (State),ROCKVILLE PIKE,CHURCH ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,40,39.08348956,-77.14675314,2022-01-15,17:12:00,2022,1,15
MCP27260062,Maryland (State),VEIRS MILL RD,ARDENNES AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07605342,-77.12005648,2021-09-19,14:33:00,2021,9,19
DD55400012,Maryland (State),VEIRS MILL RD,ARDENNES AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,STOP SIGN,40,39.07617088,-77.12016431,2021-06-11,15:10:00,2021,6,11
DD56430016,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.0746022,-77.13572083,2021-03-08,14:26:00,2021,3,8
MCP3123001Z,County,MONTROSE RD,TOWER OAKS BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.055681,-77.14924683,2021-01-28,17:53:00,2021,1,28
DD56040040,Maryland (State),NORBECK RD,AVERY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,45,39.09216767,-77.12480667,2021-11-09,09:14:00,2021,11,9
DD5583007K,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,SAME DIR REAR END,ROCKVILLE,,DRY,,35,39.08564283,-77.1683045,2022-11-01,09:05:00,2022,11,1
DD56420028,Municipality,W GUDE DR,PICCARD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.10272238,-77.17478957,2021-11-12,16:28:00,2021,11,12
DD5665000Y,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.08518535,-77.14817916,2023-06-21,14:20:00,2023,6,21
DD559500B8,Maryland (State),FIRST ST,BALTIMORE RD,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08239167,-77.24479833,2021-11-12,18:40:00,2021,11,12
DD5644001K,Municipality,W MIDDLE LA,N WASHINGTON ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.08505885,-77.15364947,2021-09-16,11:18:00,2021,9,16
DD56380040,Municipality,VEIRS MILL SERV RD,GAIL AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.07923687,-77.13568292,2022-09-24,21:30:00,2022,9,24
DD561500B6,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,25,39.08924635,-77.17779545,2021-05-27,07:00:00,2021,5,27
DD5647000J,Municipality,CHAPMAN AVE,TWINBROOK PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.05805583,-77.1185645,2021-03-04,10:13:00,2021,3,4
DD55750022,Municipality,BROADWOOD DR,BURRIS RD,OTHER,ROCKVILLE,CLEAR,DRY,,25,39.0767135,-77.12408617,2021-11-13,21:33:00,2021,11,13
MCP22980117,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.11581833,-77.16639833,2022-09-12,19:15:00,2022,9,12
MCP3168004T,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.07709725,-77.12348367,2022-10-23,18:19:00,2022,10,23
DD56280047,Municipality,W GUDE DR,WATKINS POND BLVD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,OTHER,40,39.10650204,-77.16806376,2021-06-23,12:30:00,2021,6,23
DD5527003X,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,30,39.07348223,-77.13437048,2022-02-22,15:24:00,2022,2,22
DD5607003R,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR BOTH LEFT TURN,ROCKVILLE,,,TRAFFIC SIGNAL,35,39.08511538,-77.1480814,2022-02-02,07:15:00,2022,2,2
DD56420028,Municipality,W GUDE DR,PICCARD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.10272238,-77.17478957,2021-11-12,16:28:00,2021,11,12
MCP2411006Q,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10335667,-77.15598,2021-04-29,10:31:00,2021,4,29
DD56280052,Municipality,PARRISH DR,CRAWFORD DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07336059,-77.12412006,2021-12-03,09:29:00,2021,12,3
DD56480021,Maryland (State),W JEFFERSON ST,S WASHINGTON ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08319367,-77.15289163,2023-05-31,15:37:00,2023,5,31
DD5615009V,Municipality,PARK RD,N STONESTREET AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08537559,-77.1466778,2021-01-18,14:55:00,2021,1,18
MCP2931006K,County,MONTROSE RD,NORTH FARM LA,SAME DIR REAR END,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,35,39.05519167,-77.146985,2023-03-25,17:30:00,2023,3,25
MCP3123005P,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,35,39.07587102,-77.13780813,2023-06-14,13:30:00,2023,6,14
DD5634003S,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07425155,-77.11380008,2022-09-26,17:23:00,2022,9,26
DD5651001J,Maryland (State),FIRST ST,MAPLE AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.08186707,-77.13700347,2022-03-10,15:23:00,2022,3,10
MCP22900032,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11265667,-77.16208833,2021-09-30,09:06:00,2021,9,30
DD5650001R,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07494917,-77.1157565,2022-06-15,16:49:00,2022,6,15
DD5527004F,Municipality,CHAPMAN AVE,TWINBROOK PKWY,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.05926129,-77.11944176,2022-11-23,22:00:00,2022,11,23
DD5655001P,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REND LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07576991,-77.11607305,2023-05-19,22:05:00,2023,5,19
DD5636004J,Municipality,PINEWOOD RD,LINCOLN ST,OPPOSITE DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.09139535,-77.13999088,2021-12-10,16:43:00,2021,12,10
MCP3259001M,Municipality,WOOTTON PKWY,FLEET ST,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,NO CONTROLS,30,39.07529159,-77.14000971,2021-06-11,15:43:00,2021,6,11
MCP3191002N,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09435147,-77.15319684,2021-06-03,16:45:00,2021,6,3
MCP2931005Y,Municipality,WOOTTON PKWY,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.0711,-77.13976667,2022-07-29,16:31:00,2022,7,29
DD5644002N,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.074096,-77.1356405,2022-04-20,15:35:00,2022,4,20
DD56480022,Municipality,TWINBROOK PKWY,CHAPMAN AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05871243,-77.11879824,2023-06-10,14:01:00,2023,6,10
DD5652003B,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.08488268,-77.1361911,2023-07-09,16:24:00,2023,7,9
EJ78890038,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.11592472,-77.18473125,2022-10-27,17:15:00,2022,10,27
DD5649001B,Municipality,COLLEGE PKWY,PRINCETON PL,OTHER,ROCKVILLE,,,NO CONTROLS,25,39.10172333,-77.16002,2021-10-27,20:34:00,2021,10,27
DD56330066,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.0787247,-77.13232631,2021-10-23,12:30:00,2021,10,23
MCP2339008G,Municipality,TWINBROOK PKWY,CHAPMAN AVE,ANGLE MEETS RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05881239,-77.11896131,2023-07-04,16:00:00,2023,7,4
MCP2931005T,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.074575,-77.13606833,2021-12-21,17:42:00,2021,12,21
DD5633006X,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09146724,-77.12646125,2022-04-11,09:30:00,2022,4,11
MCP157500CN,Municipality,HURLEY AVE,SHERBROOKE WAY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.08203167,-77.18349167,2021-03-15,09:41:00,2021,3,15
DD561500BC,Maryland (State),ROCKVILLE PIKE,CHURCH ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,,DRY,NO CONTROLS,40,39.08354189,-77.14691786,2021-07-05,07:00:00,2021,7,5
DD5645001H,Other Public Roadway,MARYLAND AVE,BEALL AVE #2,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08617695,-77.15101532,2021-11-03,11:51:00,2021,11,3
DD56520038,Municipality,TAFT ST,E GUDE DR,HEAD ON,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.09406615,-77.13275049,2023-06-29,10:32:00,2023,6,29
DD56520026,Maryland (State),ROCKVILLE PIKE,MT VERNON PL,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,35,39.07829775,-77.14127001,2023-01-25,14:26:00,2023,1,25
DD56330084,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07491545,-77.11553743,2023-03-05,20:15:00,2023,3,5
DD56330081,Maryland (State),VEIRS MILL RD,BROADWOOD DR,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,30,39.07715228,-77.12366519,2023-01-31,18:00:00,2023,1,31
DD56330066,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.0787247,-77.13232631,2021-10-23,12:30:00,2021,10,23
DD5595009W,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07355333,-77.13412833,2021-09-04,18:25:00,2021,9,4
DD56620006,Municipality,BEALL AVE #2,N ADAMS ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,25,39.09882346,-77.19211716,2023-04-15,11:50:00,2023,4,15
DD5651003G,Municipality,N WASHINGTON ST,W MONTGOMERY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08417439,-77.15291075,2023-07-05,14:08:00,2023,7,5
MCP32000061,County,MONTROSE RD,EVELYN DR,OTHER,ROCKVILLE,RAINING,WET,STOP SIGN,25,39.05342,-77.13329233,2022-07-09,12:24:00,2022,7,9
MCP22900031,Maryland (State),HUNGERFORD DR,MANNAKEE ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09674333,-77.15342333,2021-09-24,13:27:00,2021,9,24
DD56200070,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,30,39.0981321,-77.19258538,2021-09-11,09:35:00,2021,9,11
DD56520037,Municipality,GILBERT RD,EDMONSTON DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,25,39.08222605,-77.12963846,2023-06-28,12:24:00,2023,6,28
DD56510024,Municipality,W EDMONSTON DR,EDMONSTON DR (BACK),HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0743055,-77.13606442,2022-09-25,13:02:00,2022,9,25
DD5655000G,Maryland (State),HUNGERFORD DR,MANNAKEE ST,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10159472,-77.16085462,2022-07-20,20:02:00,2022,7,20
DD56280041,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,50,39.09174141,-77.12516601,2021-03-29,15:37:00,2021,3,29
MCP2411009Y,County,MONTROSE RD,WILMART ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.05322354,-77.13179281,2023-01-27,09:02:00,2023,1,27
DD5634003G,Municipality,W KERSEY LA,CRESTVIEW DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,25,39.06596675,-77.1778679,2021-08-26,23:00:00,2021,8,26
MCP3168003W,Maryland (State),FREDERICK RD,RIDGEMONT AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11883833,-77.17117833,2021-12-24,15:39:00,2021,12,24
DD559500BY,Municipality,EDMONSTON DR,WADE AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,NO CONTROLS,25,39.07581,-77.1319,2022-08-15,00:22:00,2022,8,15
MCP157500CK,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10496437,-77.19049941,2021-02-09,10:01:00,2021,2,9
DD5642002M,Maryland (State),ROCKVILLE PIKE,HALPINE RD,SAME DIR REAR END,ROCKVILLE,,DRY,,40,39.06282767,-77.12476033,2022-01-25,14:24:00,2022,1,25
DD5630003D,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.09183861,-77.15335907,2021-01-26,18:07:00,2021,1,26
DD5623002D,Maryland (State),ROCKVILLE PIKE,RICHARD MONTGOMERY DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08021528,-77.1441077,2021-01-20,01:54:00,2021,1,20
MCP157500CN,Municipality,HURLEY AVE,SHERBROOKE WAY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.08203167,-77.18349167,2021-03-15,09:41:00,2021,3,15
DD5635003R,Municipality,PARK RD,S STONESTREET AVE,SAME DIRECTION RIGHT TURN,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.08579417,-77.145605,2021-06-07,16:44:00,2021,6,7
DD56650009,Municipality,MARYLAND AVE,NEW MARK ESPLANADE,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,30,39.07879486,-77.15601699,2023-02-16,14:00:00,2023,2,16
MCP14330047,County,MONTROSE RD,FARM HAVEN DR,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05460333,-77.14314167,2022-07-23,16:50:00,2022,7,23
MCP3123004B,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09690232,-77.19445945,2022-07-21,10:39:00,2022,7,21
DD5645000T,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.06578667,-77.127335,2021-01-11,12:19:00,2021,1,11
DD5646001P,Maryland (State),HUNGERFORD DR,BEALL AVE #2,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08697598,-77.14984871,2021-11-28,11:26:00,2021,11,28
MCP2583001S,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09693773,-77.19464403,2021-10-24,20:15:00,2021,10,24
DD5646002N,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.1035149,-77.1566645,2023-04-25,22:10:00,2023,4,25
DD56540006,Municipality,N WASHINGTON ST,BEALL AVE #2,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,,TRAFFIC SIGNAL,25,39.08681918,-77.15297438,2022-05-08,17:45:00,2022,5,8
DD5633007W,Municipality,ATLANTIC AVE,STILLWELL RD,HEAD ON,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07117158,-77.11604838,2022-10-30,11:15:00,2022,10,30
DD56040045,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,ANGLE MEETS RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07079283,-77.1321125,2022-06-01,15:09:00,2022,6,1
MCP2356002J,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11572833,-77.16637667,2022-12-01,15:59:00,2022,12,1
DD5644003B,Maryland (State),ROCKVILLE PIKE,MONROE PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08319267,-77.14660867,2023-06-17,22:50:00,2023,6,17
DD56540008,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.0917448,-77.15328015,2022-05-19,16:15:00,2022,5,19
DD56120035,Maryland (State),E JEFFERSON ST,MARYLAND AVE,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08273505,-77.15121389,2022-12-01,12:13:00,2022,12,1
DD5655000N,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,45,39.09146118,-77.15301514,2022-08-31,14:32:00,2022,8,31
DD56430029,Municipality,VEIRS MILL SERV RD,BRADLEY AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07600333,-77.116835,2022-08-09,03:52:00,2022,8,9
MCP12200085,Municipality,WOOTTON PKWY,HENSLOWE DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,DRY,,35,39.06659876,-77.16473428,2021-09-17,13:26:00,2021,9,17
MCP2689008R,Municipality,MILBORO DR,LANCASHIRE DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.0664628,-77.1691734,2022-09-03,02:00:00,2022,9,3
DD56420024,Municipality,WOOTTON PKWY,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06682067,-77.15382067,2021-07-20,23:11:00,2021,7,20
DD5620008H,Maryland (State),FIRST ST,MAPLE AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.08201686,-77.13694425,2022-11-08,12:35:00,2022,11,8
MCP24110083,Municipality,TWINBROOK PKWY,VEIRS MILL SERV RD,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06937667,-77.105205,2021-12-16,13:41:00,2021,12,16
DD5637002P,Maryland (State),HUNGERFORD DR,MANNAKEE ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.09507096,-77.15314131,2021-07-22,16:03:00,2021,7,22
DD55780004,Maryland (State),HUNGERFORD DR,E MIDDLE LA,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.0891809,-77.1516253,2022-07-08,15:19:00,2022,7,8
MCP2356002G,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10350787,-77.15582164,2022-11-20,17:26:00,2022,11,20
MCP3058004X,Maryland (State),FREDERICK RD,REDLAND BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11568333,-77.16617333,2023-04-12,22:27:00,2023,4,12
DD5646001B,Maryland (State),NORBECK RD,AVERY RD,HEAD ON,ROCKVILLE,RAINING,WET,NO CONTROLS,50,39.09098738,-77.12768202,2021-08-20,07:47:00,2021,8,20
DD5502006Y,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,NO CONTROLS,35,39.0669855,-77.12845824,2023-01-22,11:31:00,2023,1,22
MCP20160070,Maryland (State),FREDERICK RD,W GUDE DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,40,39.12656,-77.16566717,2023-03-30,09:20:00,2023,3,30
DD56350045,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.074255,-77.113875,2021-09-29,17:48:00,2021,9,29
DD5620007N,Maryland (State),HUNGERFORD DR,A ST,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07764885,-77.07080351,2022-07-25,07:45:00,2022,7,25
MCP3111004R,County,MONTROSE RD,TILDENWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0540158,-77.13853554,2022-01-08,12:00:00,2022,1,8
MCP285900D0,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.10494053,-77.19045551,2023-04-12,09:30:00,2023,4,12
DD56520015,Maryland (State),W MONTGOMERY AVE,FALLSGROVE DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,FLASHING TRAFFIC SIGNAL,35,39.0993838,-77.1880164,2022-08-16,08:35:00,2022,8,16
DD5527003R,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.05885359,-77.12133226,2022-01-06,20:50:00,2022,1,6
DD5575002R,Municipality,N WASHINGTON ST,W MIDDLE LA,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,,30,39.08486118,-77.15303587,2023-02-25,03:18:00,2023,2,25
MCP1433003S,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.05869667,-77.12112667,2021-12-29,20:35:00,2021,12,29
MCP3125003J,Municipality,FALLSGROVE BLVD,PRETTYMAN DR,HEAD ON LEFT TURN,ROCKVILLE,,DRY,STOP SIGN,25,39.09639333,-77.19286667,2022-03-05,18:15:00,2022,3,5
